zcta,aland_sqm
31719,243681721
31720,12003570
31721,552032931
31722,1953839
31730,654947720
31733,147888068
31735,56359074
31738,161533111
31743,140375038
31744,317752441
31747,2048725
31749,152425944
31750,729231258
31756,101298511
31757,220465406
31763,654384044
31764,203810501
31765,219405587
31768,392082496
31771,279969421
31772,163090407
31773,219361304
31774,434197506
31775,118361689
31778,274561312
31779,365776338
31780,258455256
31781,70580753
31783,256929587
31784,86806688
31787,228534332
31788,333256591
31789,166003639
31790,167644370
31791,491787759
31792,546161064
31793,259521787
31794,293667245
31795,128334943
31796,157703280
31798,200931196
31801,223809490
31803,732377570
31804,136271110
31805,183433078
31806,425885656
31807,30109401
31808,134602749
31810,32561031
31811,338291695
31812,217498596
31814,42987210
31815,644662363
31816,102738516
31820,103530145
31821,235109753
31822,297021398
31823,22103852
31824,291547298
31825,341257457
31826,135398020
31827,391678196
31829,30248762
31830,140780219
31831,172471408
31832,63993900
31833,254082605
31836,214398995
31901,11516371
31903,25940084
31904,74684032
31905,99833882
31906,17807936
31907,59606471
31909,47295680
32003,41020989
32008,357486436
32009,222833929
32011,449336769
32024,370365171
32025,252296189
32026,1684889
32033,199453880
32034,146830692
32038,277833083
32040,315302078
32043,525051882
32044,60371318
32046,499943421
32052,716138425
32053,319017504
32054,554436112
32055,485808717
32058,186872434
32059,306502734
32060,1025745036
32061,56984042
32062,159754387
32063,264702449
32064,20072870
32065,44560734
32066,717173055
32068,261824324
32071,273542376
32072,69444427
32073,42701270
32079,1275381
32080,40257158
32081,98807039
32082,86249441
32083,103858571
32084,123312287
32086,170351782
32087,349778634
32091,345554276
32092,326157404
32094,149909337
32095,128977189
32096,420640437
32097,344088529
32102,163041652
32110,685397613
32112,137561983
32113,211600892
32114,43789387
32117,29276505
32118,10970346
32119,20367227
32124,116872792
32127,40990883
32128,86544061
32129,19255624
32130,239246352
32131,87149130
32132,19434071
32133,914496
32134,622812887
32136,48544065
32137,152937285
32139,31462796
32140,71169941
32141,60915069
32145,239352146
32147,44173471
32148,219342563
32157,4082091
32159,82250343
32162,60161570
32164,86254398
32168,425162650
32169,37931152
32174,320167824
32176,13626630
32177,617905000
32179,178493284
32180,277365187
32181,64908905
32187,61572004
32189,63226981
32190,81988138
32193,20503377
32195,54853743
32202,5141829
32204,7032162
32205,19656853
32206,15967357
32207,29862187
32208,30100671
32209,24184171
32210,52214595
32211,21418440
32212,13707152
32216,32593224
32217,13681676
32218,250588692
32219,138411282
32220,159064644
32221,92978535
32222,29947153
32223,29855015
32224,54809279
32225,68486281
32226,221828921
32227,2863206
32228,335197
32233,26428110
32234,335368077
32244,61070573
32246,48842659
32250,22288526
32254,32111984
32256,164533554
32257,31716073
32258,48382131
32259,141820763
32266,6053034
32277,18550805
32301,26777308
32303,91989186
32304,40570316
32305,232175318
32308,38240130
32309,287726973
32310,273181923
32311,119119874
32312,270043412
32317,99482599
32320,103354869
32321,1053250827
32322,186140987
32323,20007195
32324,181180659
32327,598795642
32328,290278224
32330,8724191
32331,754878808
32332,11618976
32333,274312967
32334,428174924
32336,469069174
32340,604741754
32343,68577557
32344,1333635430
32346,85604244
32347,273984174
32348,825145657
32350,132632328
32351,542777581
32352,250213352
32355,8862077
32356,101155020
32358,405358434
32359,405473398
32361,5938266
32399,642706
32401,27709097
32403,114529713
32404,333921517
32405,49223554
32407,35945239
32408,27344524
32409,195896581
32410,51943642
32413,189044437
32420,135630451
32421,355421523
32423,169422143
32424,405480168
32425,695024721
32426,125635419
32427,120410780
32428,728651688
32430,215258365
32431,275037435
32432,334786
32433,671172521
32435,334770274
32437,91121809
32438,162765131
32439,266172976
32440,270600943
32442,242522004
32443,152833116
32444,24270234
32445,67444077
32446,421904100
32447,1006507
32448,479644461
32449,129484864
32455,600989364
32456,212410390
32459,141807415
32460,192021203
32461,1547501
32462,397841946
32463,217986
32464,441262967
32465,612332212
32466,293975136
32501,9855035
32502,5964344
32503,31881217
32504,27716223
32505,35098012
32506,84080300
32507,65255083
32508,20944395
32509,3309352
32511,629101
32514,50742857
32526,150652163
32530,127323
32531,563101185
32533,194015090
32534,25166961
32535,185665312
32536,120428483
32539,315005168
32541,30091209
32542,42032634
32544,24600661
32547,90500420
32548,33535204
32550,17393512
32561,31177869
32563,43068192
32564,236175922
32565,598365809
32566,104222701
32567,361592264
32568,404171385
32569,10469498
32570,827666397
32571,269388715
32577,171972415
32578,62363444
32579,11312676
32580,32409620
32583,374249849
32601,11769224
32603,3541529
32605,25893687
32606,44242810
32607,30662412
32608,100959409
32609,290872617
32612,2114531
32615,358919964
32616,1661792
32617,76530546
32618,235439728
32619,306165316
32621,190027814
32622,157575552
32625,219469491
32626,528758426
32628,268151930
32631,4819528
32639,147293113
32640,541191217
32641,128513151
32643,303495713
32648,155568916
32653,101343821
32656,146654662
32658,7773425
32664,3668140
32666,142442785
32667,241080628
32668,314560439
32669,268165175
32680,647180456
32681,953631
32683,21233940
32686,191468351
32692,13443159
32693,532138708
32694,69258729
32696,380398577
32697,1188635
32701,14558580
32702,147336037
32703,131699587
32707,25148937
32708,47755687
32709,302193245
32712,154639029
32713,53552528
32714,22168488
32720,162673880
32724,245392382
32725,59341253
32726,31654403
32730,3078322
32732,145256048
32735,9816403
32736,272995274
32738,66843722
32744,34791258
32746,56910053
32750,26723817
32751,18216908
32754,358417055
32757,94230974
32759,105953979
32763,43520894
32764,235556937
32765,101400214
32766,113530184
32767,163777468
32771,93946814
32773,71640081
32776,111752599
32778,65004186
32779,48894321
32780,165173229
32784,237481821
32789,20169730
32792,31775385
32796,37940549
32798,7995633
32801,5938202
32803,18005752
32804,18994456
32805,17223767
32806,17227379
32807,20925735
32808,31052281
32809,26827872
32810,23955589
32811,21372057
32812,22330655
32814,3378707
32817,29061330
32818,29951368
32819,53415997
32820,39041389
32821,28876429
32822,35304578
32824,79593241
32825,74441472
32826,24857333
32827,60492831
32828,54414122
32829,25267147
32830,52862191
32831,25482955
32832,145549602
32833,90266398
32835,24242207
32836,40219417
32837,58018076
32839,19391311
32901,32530430
32903,9569221
32904,49656020
32905,24599248
32907,45965323
32908,49926913
32909,112481677
32920,10080166
32922,14236179
32925,8018169
32926,131297869
32927,56851709
32931,13468120
32934,62807011
32935,33372354
32937,17374189
32940,336894431
32948,685327080
32949,42158035
32950,46247290
32951,21071352
32952,32053895
32953,83547959
32955,57265987
32958,72291906
32960,29433113
32962,31741410
32963,44980199
32966,753400519
32967,107874855
32968,68110130
32970,2841683
32976,66445670
33001,5057167
33004,14800799
33009,13192342
33010,11178672
33012,15174211
33013,9874442
33014,15983664
33015,15127209
33016,11357895
33018,50921602
33019,10108514
33020,15675822
33021,22551032
33023,24959687
33024,27767567
33025,27479793
33026,11757225
33027,34541104
33028,14891578
33029,44930435
33030,47581420
33031,55296928
33032,48755284
33033,43602418
33034,724538637
33035,53815367
33036,15218582
33037,87575838
33039,785623
33040,47953629
33042,66082771
33043,38421908
33050,23541897
33051,1131214
33054,22711268
33055,15552701
33056,15742930
33060,18212055
33062,9848639
33063,22817984
33064,27106305
33065,21475417
33066,7917467
33067,26814587
33068,15334588
33069,24289334
33070,11306286
33071,19355122
33073,20667501
33076,27487039
33101,17695
33109,812544
33122,15377174
33125,10113754
33126,13004239
33127,8551013
33128,1028395
33129,3498322
33130,2855697
33131,1052836
33132,4510346
33133,10825879
33134,13509122
33135,5584845
33136,3696661
33137,5239973
33138,10923750
33139,6980410
33140,7900932
33141,6016169
33142,18328254
33143,20449890
33144,8037741
33145,6572162
33146,8087722
33147,18789408
33149,12195420
33150,9049228
33154,4571592
33155,19121893
33156,35170549
33157,38362611
33158,7232391
33160,11000846
33161,14158848
33162,13445608
33165,19758732
33166,24761875
33167,10730644
33168,9538160
33169,17866737
33170,34112089
33172,17059939
33173,13131311
33174,8015580
33175,19912487
33176,31846496
33177,32467777
33178,146007586
33179,13147577
33180,8818369
33181,8326505
33182,39896327
33183,14946109
33184,6317348
33185,11874957
33186,32680826
33187,102546166
33189,14388694
33190,4607661
33193,19517408
33194,230029123
33196,63412891
33301,6440086
33304,8228096
33305,5657181
33306,2191197
33308,11779390
33309,24769290
33311,26799159
33312,28782596
33313,16658682
33314,21685903
33315,13555411
33316,12746539
33317,24859472
33319,18026006
33321,21300837
33322,14083908
33323,15524481
33324,23579016
33325,24312779
33326,23291347
33327,29069967
33328,24345091
33330,26581702
33331,32119510
33332,79003802
33334,12397382
33351,14341874
33401,13472508
33403,8322110
33404,19394263
33405,11600413
33406,22425496
33407,25072220
33408,17635675
33409,16028252
33410,29173997
33411,108195368
33412,120485163
33413,18620853
33414,72267300
33415,19118698
33417,17233942
33418,120070078
33426,15920723
33428,23245824
33430,294581824
33431,22949489
33432,11932682
33433,24578945
33434,17369093
33435,16606827
33436,30378911
33437,28030501
33438,54635382
33440,1703753442
33441,12370140
33442,17299860
33444,13010573
33445,20882266
33446,55276614
33449,48054751
33455,126969031
33458,55984964
33460,12057919
33461,18657872
33462,22447086
33463,27861508
33467,47706582
33469,29597659
33470,202827452
33471,686839638
33472,33603574
33473,18377291
33476,68040196
33477,16195608
33478,138442133
33480,10274757
33483,10050616
33484,15891701
33486,13987889
33487,16666351
33493,161009603
33496,23853036
33498,19167814
33503,1673642
33510,19296389
33511,41183547
33513,234306249
33514,140079782
33521,4907929
33523,306738227
33525,300244342
33527,80513873
33534,32070648
33538,250276704
33540,90760097
33541,63769873
33542,27049391
33543,53243898
33544,88873931
33545,76365405
33547,374303051
33548,20247218
33549,30595433
33556,94950451
33558,44989963
33559,32743488
33563,38241945
33565,226799061
33566,59436629
33567,109109526
33569,37612563
33570,102279062
33572,40347184
33573,45707303
33576,41075671
33578,55790746
33579,55253437
33584,55497842
33585,44468912
33592,126920455
33594,26817980
33596,30197471
33597,342293991
33598,280304598
33602,6600741
33603,10714787
33604,19285482
33605,20266173
33606,8500773
33607,23454469
33609,11354628
33610,46240085
33611,16521478
33612,26469411
33613,19023089
33614,25311233
33615,22320190
33616,9845231
33617,22262229
33618,22455163
33619,68790841
33620,2296953
33621,21574279
33624,23261737
33625,23681802
33626,35479858
33629,12468121
33634,21250359
33635,14673014
33637,20112679
33647,87887452
33701,6908849
33702,25842099
33703,13021219
33704,8922251
33705,15687639
33706,9470971
33707,13640579
33708,8843649
33709,13307802
33710,20555556
